geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line,char_inhouse_cell_line_name,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_passage,char_time_of_passage,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_rnaseq_sampleid,char_rnaseq_well_position,char_rnaseq_count_uread_transcripts,char_rnaseq_yield,char_rnaseq_quality,char_rnaseq_base_30,char_rnaseq_rin,char_rnaseq_rnatotal_ng,char_rnaseq_dv200,char_rnaseq_dna_ng,supplementary_files,char_notes
GSM5435591,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p11,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,430,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p11,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-08-30,22:00,NA,11,7,22.41666667,6.166666667,1,2.7999,2.485375301,8.167934125,59.54835067,1,1,39857912,11957,35.55,92.12,10,2008.16,83.46,0,,
GSM5435592,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,433,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p14,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-09-17,15:00,NA,14,7,39.125,4.958333333,1.5,4.37835,2.130387286,14.92421727,55.85838817,2,1,43793696,13138,35.6,92.34,10,1362.48,83.25,0,,
GSM5435593,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,436,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p17,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-10-02,13:00,NA,17,7,55.04166667,5.125,2,3.01788,1.00857294,18.6836389,121.9544914,3,1,43051920,12916,35.58,92.26,10,1374.8,82.18,0,,
GSM5435594,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,439,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p20,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-10-17,15:00,NA,20,7,70.125,5.125,2.5,3.7596,0.588651081,20.68255953,208.9523048,4,1,44922952,13476,35.57,92.15,9.8,1257.48,82.02,0,,
GSM5435595,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p23,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,442,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p23,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-11-01,13:00,NA,23,7,85.08333333,4.958333333,2.5,3.4608,1.140341011,22.48892992,104.354749,5,1,43191983,12958,35.58,92.22,10,1426.32,80.96,0,,
GSM5435596,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,445,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p26,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-11-16,18:00,NA,26,7,100.2916667,4.916666667,2.5,3.470865,0.473367157,23.82434639,249.2779614,6,1,39486906,11846,35.58,92.21,9.7,1235.92,80.55,0,,
GSM5435597,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p32,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,451,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p32,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,Control,21,2018-12-27,14:00,NA,32,7,140.375,10.04166667,0,0.57024,0,25.23417762,0,7,1,36691425,11008,35.68,92.7,9.3,1259.16,80.86,0,,
GSM5435598,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,457,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p10,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-08-29,15:00,NA,10,5,21.125,4.875,0.5,3.8976,2.962586038,12.14140161,39.49252393,8,1,45123306,13537,35.57,92.23,9.9,1352.4,81.96,0,,
GSM5435599,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p13,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,460,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p13,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-09-15,18:00,NA,13,5,38.25,6.125,0.5,4.74315,3.245845494,21.0388644,45.28866216,9,1,40741595,12223,35.56,92.16,9.8,1036.62,81.19,0,,
GSM5435600,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p16,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,463,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p16,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-10-01,9:00,NA,16,5,53.875,5.833333333,1.5,3.645,1.865918815,27.3180807,75.03005967,10,1,45636937,13691,35.53,92.01,9.7,1141,81.84,0,,
GSM5435601,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p19,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,466,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p19,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-10-16,12:00,NA,19,5,69,5.041666667,2.5,4.4304,0.825508864,30.07744703,146.5762577,11,2,41692919,12508,35.54,92.08,9.9,1328.32,82.11,0,,
GSM5435602,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p22,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,469,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p22,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-10-31,12:00,NA,22,5,84,5.041666667,2.5,4.61295,1.191334362,32.02505321,101.5667842,12,2,47170797,14151,35.51,91.95,9.8,1093.4,80.23,0,,
GSM5435603,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p28,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,475,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p28,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-12-02,16:00,NA,28,5,115.9166667,6.125,2.5,5.5527,1.151261358,35.30698374,127.6860367,13,2,40632170,12190,35.48,91.81,10,1284.64,82.02,0,,
GSM5435604,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p31,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,478,SURF1_2_sp2_SURF1_Mutation_Control_ox21,SURF1_2_sp2_SURF1_Mutation_Control_ox21_p31,SURF1_2,hFB7,Primary Human Fibroblast (forearm),male,SURF1_Mutation,11,2,0,Control,21,2018-12-22,15:00,NA,31,5,135.875,8.166666667,2.5,3.531375,0.498301935,36.5899277,393.3358192,14,2,37670282,11301,35.5,91.85,9.5,1120.84,79.19,0,,
GSM5435605,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,486,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p14,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-08-30,14:00,NA,14,9,22.08333333,4.833333333,0.5,4.1004,3.035764654,13.53623075,38.21113071,15,2,35968871,10791,35.64,92.54,10,1356.04,84.54,0,,
GSM5435606,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,489,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p17,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-09-16,13:00,NA,17,9,38.04166667,5.041666667,1,4.131,2.04649106,21.3518023,59.12559422,16,2,44522985,13357,35.57,92.2,9.8,1301.44,83.26,0,,
GSM5435607,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p20,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,492,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p20,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-10-01,13:00,NA,20,9,53.04166667,4.958333333,2,3.37845,0.756361504,25.01732999,157.3321743,17,2,37020309,11106,35.57,92.24,9.8,1267.28,82.42,0,,
GSM5435608,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p23,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,495,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p23,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-10-16,19:00,NA,23,9,68.29166667,5.166666667,2.5,3.777675,0.595570495,27.06432893,208.2037326,18,2,39625260,11887,35.56,92.21,9.7,1328.6,83.69,0,,
GSM5435609,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,498,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p26,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-10-31,16:00,NA,26,9,83.16666667,4.875,2.5,3.3063,0.40328954,28.58157537,290.1141449,19,2,38153253,11446,35.54,92.14,9.8,1494.36,83.04,0,,
GSM5435610,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p29,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,501,SURF1_3_sp2_SURF1_Mutation_Control_ox21,SURF1_3_sp2_SURF1_Mutation_Control_ox21_p29,SURF1_3,hFB8,Primary Human Fibroblast (forearm),female,SURF1_Mutation,10,2,0,Control,21,2018-11-15,15:00,NA,29,9,98.125,4.958333333,2.5,3.425625,0.454439135,30.01954612,261.8612503,20,2,41866738,12560,35.55,92.21,9.9,1406.44,82.56,0,,
GSM5435611,HC1_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,318,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,5.4843,3.455307491,15.21813292,33.86095168,21,3,40359121,12108,35.54,92.11,9.9,1187.2,82.16,0,,
GSM5435612,HC1_sp2_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,321,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,0.5,4.996875,3.321026129,25.81943976,37.03674564,22,3,34670920,10402,35.51,91.98,9.9,1324.68,82.46,0,,
GSM5435613,HC1_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,324,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,1,5.0601,3.339165896,35.34038287,41.92663807,23,3,34082658,10225,35.6,92.46,9.6,1214.92,82.28,0,,
GSM5435614,HC1_sp2_Normal_Control_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,327,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p15,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-10-16,12:00,NA,15,1,68.08333333,5.041666667,1,6.31755,2.659365177,42.9033486,45.49958052,24,3,38725586,11618,35.57,92.28,9.9,1764.56,84.38,0,,
GSM5435615,HC1_sp2_Normal_Control_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,330,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p18,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-10-31,12:00,NA,18,1,83.08333333,5.041666667,1.5,6.045075,2.010797738,49.15160019,60.1751224,25,3,40051254,12016,35.52,91.97,9.9,1713.15,84.88,121.5,,
GSM5435616,HC1_sp2_Normal_Control_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,333,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p21,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-11-15,12:00,NA,21,1,98.08333333,4.958333333,2,5.894325,1.55932661,53.47418594,76.31499344,26,3,42484525,12745,35.51,91.92,9.9,1466.1,83.7,97.2,,
GSM5435617,HC1_sp2_Normal_Control_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,336,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p24,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-12-02,16:00,NA,24,1,115,6.125,2.5,5.77215,1.207180697,56.72314675,121.7713309,27,3,39744175,11923,35.49,91.84,10,1570.86,82.01,84.24,,
GSM5435618,HC1_sp2_Normal_Control_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,339,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p27,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2018-12-22,15:00,NA,27,1,134.9583333,8.166666667,2.5,4.573425,0.871346897,59.58591263,224.939115,28,3,41977903,12593,35.45,91.65,9.9,1498.77,83.68,86.4,,
GSM5435619,HC1_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,342,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p30,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2019-01-14,14:00,NA,30,1,157.9166667,7.083333333,2,3.39465,0.44133474,61.80950443,385.1951465,29,3,39065312,11719,35.46,91.63,10,1593.81,82.32,80.73,,
GSM5435620,HC1_sp2_Normal_Control_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,345,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p33,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2019-02-06,13:00,NA,33,1,180.875,6.916666667,2,3.77955,0.954740351,63.61570064,173.8692618,30,3,36683204,11005,35.4,91.42,9.9,1415.07,82.31,83.7,,
GSM5435621,HC1_sp2_Normal_Control_ox21_p36,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,348,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p36,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,1,Control,21,2019-02-27,16:00,NA,36,1,202,7.083333333,1,2.0988,0.456033042,64.80023323,372.7800055,31,4,36173216,10852,35.57,92.22,9.7,1505.79,82.66,79.11,,
GSM5435622,HC2_sp2_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,360,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,7.18425,3.844837554,15.6281933,30.17032537,32,4,41657902,12498,35.49,91.86,7.9,145.53,59.04,0,,
GSM5435623,HC2_sp2_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,363,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-09-16,13:00,NA,9,1,38.04166667,5.041666667,0.5,7.871325,3.976606509,27.8267573,30.42795402,33,4,37272787,11181,35.56,92.24,10,1504.72,83.51,0,,
GSM5435624,HC2_sp2_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,366,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-10-01,13:00,NA,12,1,53.04166667,4.958333333,0.5,6.6357,3.730248664,39.00274196,31.90135852,34,4,38477880,11544,35.54,92.15,7.8,88.76,71.58,0,,
GSM5435625,HC2_sp2_Normal_Control_ox21_p15,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,369,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p15,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-10-16,19:00,NA,15,1,68.29166667,5.166666667,0.5,6.8697,3.780247098,50.17036359,32.80208854,35,4,37291967,11188,35.54,92.16,10,1651.72,82.96,0,,
GSM5435626,HC2_sp2_Normal_Control_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,372,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p18,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-10-31,16:00,NA,18,1,83.16666667,4.875,1,5.1255,2.357692748,58.1850515,49.62478681,36,4,38202482,11461,35.51,92.02,10,1654.8,83.23,0,,
GSM5435627,HC2_sp2_Normal_Control_ox21_p21,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,375,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p21,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-11-15,15:00,NA,21,1,98.125,4.958333333,1,6.0297,2.592086224,65.47485635,45.90896663,37,4,35339019,10602,35.5,91.94,9.9,924.75,80.75,0,,
GSM5435628,HC2_sp2_Normal_Control_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,378,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p24,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-12-02,20:00,NA,24,1,115.3333333,6.125,2,4.3758,1.544584299,70.88228551,95.17123803,38,4,34026682,10208,35.44,91.73,9.8,770.28,81.05,0,,
GSM5435629,HC2_sp2_Normal_Control_ox21_p27,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,381,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p27,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2018-12-23,19:00,NA,27,1,136.2916667,7.166666667,2.5,3.98445,0.672452498,73.33877162,255.7801487,39,4,31970854,9592,35.57,92.36,9.7,1069.88,79.62,0,,
GSM5435630,HC2_sp2_Normal_Control_ox21_p30,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,384,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p30,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2019-01-14,17:00,NA,30,1,158.2083333,7.041666667,2,3.425625,0.77636723,75.01495227,217.6804914,40,4,35567242,10670,35.44,91.76,9.8,1150.8,80.11,0,,
GSM5435631,HC2_sp2_Normal_Control_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,387,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p33,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2019-02-07,14:00,NA,33,1,182.0833333,7.083333333,1,2.322,1.215367972,77.74234846,139.8753331,41,5,40953386,12286,35.5,91.92,9.9,1314.04,81.97,0,,
GSM5435632,HC2_sp2_Normal_Control_ox21_p36,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,390,HC2_sp2_Normal_Control_ox21,HC2_sp2_Normal_Control_ox21_p36,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,1,Control,21,2019-02-27,18:00,NA,36,1,202.25,6,1,2.2446,0.524912343,79.98858837,274.3315184,42,5,42849742,12855,35.47,91.81,9.5,1203.72,80.31,0,,
GSM5435633,HC3_sp2_Normal_Control_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,401,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-08-30,22:00,NA,10,5,22.41666667,5.166666667,0.5,5.2419,3.390089832,16.84626735,36.57720184,43,5,40977213,12293,35.55,92.15,9.9,1157.52,80.75,0,,
GSM5435634,HC3_sp2_Normal_Control_ox21_p13,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,404,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p13,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-09-17,15:00,NA,13,5,39.125,4.958333333,1.5,6.24225,2.642066138,26.27089024,45.04050761,44,5,42335631,12701,35.57,92.2,9.9,1145.2,80.4,0,,
GSM5435635,HC3_sp2_Normal_Control_ox21_p16,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,407,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p16,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-10-02,13:00,NA,16,5,55.04166667,5.125,1.5,6.3945,2.091869055,32.16909932,58.79909151,45,5,39325720,11797,35.54,92.08,9.9,1258.04,82.24,0,,
GSM5435636,HC3_sp2_Normal_Control_ox21_p19,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,410,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p19,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-10-17,15:00,NA,19,5,70.125,5.125,1.5,3.9933,1.412618959,37.26163781,87.0723129,46,5,38138407,11442,35.51,91.96,10,1467.2,84.82,0,,
GSM5435637,HC3_sp2_Normal_Control_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,413,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-11-01,13:00,NA,22,5,85.08333333,4.958333333,2.5,4.2813,0.633380665,39.73400968,187.8806958,47,5,35405083,10622,35.58,92.31,9.8,1165.92,80.98,0,,
GSM5435638,HC3_sp2_Normal_Control_ox21_p25,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,416,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p25,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-11-16,18:00,NA,25,5,100.2916667,4.916666667,2.5,4.3299,0.792405611,41.20049073,148.9136351,48,5,38124065,11437,35.5,91.89,10,1175.16,80.68,0,,
GSM5435639,HC3_sp2_Normal_Control_ox21_p31,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,422,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p31,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Control,21,2018-12-27,14:00,NA,31,5,140.375,10.04166667,0.5,2.5775925,0.044096106,42.26067898,5465.335136,49,5,40923970,12277,35.65,92.56,9.5,1229.76,78.95,0,,
GSM5435640,Technical_replicate_sp2_Normal__ox21_p_50,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1902,Technical_replicate_sp2_Normal__ox21,Technical_replicate_sp2_Normal__ox21_p,,,Primary Human Fibroblast (breast),male,Normal,18,2,0,Control,21,,,NA,NA,NA,10,1,1,1,0,0,,50,5,42379123,12713,35.61,92.45,9.9,1437.24,82.57,0,,
GSM5435641,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p11,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,618,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p11,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-08-30,22:00,NA,11,7,22.41666667,6.166666667,1,3.52995,2.819647749,8.502206573,52.48882598,51,6,38801924,11641,35.6,92.4,9.9,1191.96,79.43,0,,
GSM5435642,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p14,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,621,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p14,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-09-17,15:00,NA,14,7,39.125,4.958333333,2,3.08568,1.625588455,14.04389341,73.20426004,52,6,43122093,12937,35.63,92.52,9.9,1144.08,80.56,0,,
GSM5435643,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p17,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,624,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p17,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-10-02,13:00,NA,17,7,55.04166667,5.125,2.5,3.46935,0.794665392,16.88126283,154.7821275,53,6,38510054,11553,35.57,92.22,9.8,1110.48,78.15,0,,
GSM5435644,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p23,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,630,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p23,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1,2,0,DEX,21,2018-11-01,13:00,NA,23,7,85.08333333,4.958333333,2.5,5.0358,1.718689334,20.52920334,69.23880754,54,6,36431974,10929,35.55,92.16,9.7,1209.04,78.78,0,,
