sample_id,cell_line,passage,study_part,percent_oxygen,treatment_clean,treatment_full,pdl,percent_lifespan,clinical_condition,donor_age,cell_type,sex,days_grown,telomere_length,telomere_length_cv,mtdna_cn,rnaseq_id,methylation_basename,clock_horvath1,clock_horvath2,clock_hannum,clock_phenoage,clock_grimage,clock_dnamtl,clock_dnamsen,clock_skin,clock_dunedin,grim_adm,grim_b2m,grim_cystatin,grim_gdf15,grim_leptin,grim_pai1,grim_timp1,pdl_norm,pdl_bin,has_rna,has_met,has_telomere,has_mtdna,has_img,has_clocks,n_modalities,rna_matrix_col,met_matrix_col,fold,senescence_score,sasp_score,mito_rna_score
584,hFB13,40.0,2,21,DEX,DEX_21,63.19,,Normal,18.0,Primary Human Fibroblast (breast),female,244.13,0.9,0.0,1714.93,,203784950045_R03C01,48.99,22.68,5.15,17.16,57.84,5.58,0.32,,1.00422817,399.54,1753786.62,809804.51,350.61,42074.1,29292.97,37312.51,0.7816674913409203,late,False,True,True,True,True,True,4,,203784950045_R03C01 beta,1.0,,,
585,hFB13,41.0,2,21,DEX,DEX_21,64.28,,Normal,18.0,Primary Human Fibroblast (breast),female,258.25,,,,93.0,,,,,,,,,,,,,,,,,,0.7951509153884215,late,True,False,False,False,False,False,1,Sample_93,,1.0,0.058465614204921725,-0.17309781473921235,-0.04795932593348312
586,hFB13,42.0,2,21,DEX,DEX_21,64.62,,Normal,18.0,Primary Human Fibroblast (breast),female,265.33,0.74,0.04,5551.24,,203774260075_R02C01,50.28,28.52,7.16,26.34,56.63,5.49,1.75,,0.923292815,426.35,1743414.83,780128.22,190.17,41702.17,22978.72,36123.75,0.7993567540821376,late,False,True,True,True,False,True,3,,203774260075_R02C01 beta,1.0,,,
592,hFB14,10.0,2,21,DEX,DEX_21,16.64,,Normal,0.0,Primary Human Fibroblast (foreskin),male,22.42,,,,94.0,,,,,,,,,,,,,,,,,,0.3702714730752114,mid,True,False,False,False,True,False,2,Sample_94,,1.0,0.6796497566592576,-0.21634997991240135,-0.21804013829188956
593,hFB14,11.0,2,21,DEX,DEX_21,20.12,,Normal,0.0,Primary Human Fibroblast (foreskin),male,28.08,0.5,0.01,423.31,,203836210089_R08C01,23.7,1.01,-30.45,34.45,27.76,5.88,4.48,,0.84762896,308.53,1056245.79,621982.08,68.35,29447.83,24703.58,25752.65,0.44770805518469076,mid,False,True,True,True,True,True,4,,203836210089_R08C01 beta,1.0,,,
595,hFB14,13.0,2,21,DEX,DEX_21,24.09,,Normal,0.0,Primary Human Fibroblast (foreskin),male,39.13,,,,95.0,,,,,,,,,,,,,,,,,,0.5360480640854473,mid,True,False,False,False,True,False,2,Sample_95,,1.0,0.5132748160816034,-0.23308192127739358,-0.13106824783344587
596,hFB14,14.0,2,21,DEX,DEX_21,25.25,,Normal,0.0,Primary Human Fibroblast (foreskin),male,44.04,0.84,0.04,396.57,,203774260107_R02C01,37.66,1.13,-30.8,41.74,27.74,5.59,6.68,,0.869727373,315.49,1226092.64,587931.6,-66.89,34638.29,21176.95,25867.69,0.5618602581219404,mid,False,True,True,True,True,True,4,,203774260107_R02C01 beta,1.0,,,
598,hFB14,16.0,2,21,DEX,DEX_21,27.73,,Normal,0.0,Primary Human Fibroblast (foreskin),male,55.04,,,,96.0,,,,,,,,,,,,,,,,,,0.6170449488206498,mid,True,False,False,False,True,False,2,Sample_96,,1.0,0.6405889680433429,0.08567014734323763,-0.20139951301813266
599,hFB14,17.0,2,21,DEX,DEX_21,28.62,,Normal,0.0,Primary Human Fibroblast (foreskin),male,60.13,0.74,0.05,763.7,,203774260133_R08C01,39.64,0.54,-27.89,53.13,28.23,5.51,7.46,,0.868946798,307.93,1360704.54,599269.06,-155.82,39221.0,16544.71,26636.68,0.6368491321762351,mid,False,True,True,True,True,True,4,,203774260133_R08C01 beta,1.0,,,
601,hFB14,19.0,2,21,DEX,DEX_21,30.33,,Normal,0.0,Primary Human Fibroblast (foreskin),male,70.13,,,,97.0,,,,,,,,,,,,,,,,,,0.6748998664886515,late,True,False,False,False,True,False,2,Sample_97,,1.0,0.4723090220423463,0.31593993713287755,0.4083538400894364
602,hFB14,20.0,2,21,DEX,DEX_21,30.65,,Normal,0.0,Primary Human Fibroblast (foreskin),male,74.96,,,3817.78,,203784950078_R02C01,44.78,0.21,-28.5,58.37,30.35,5.27,7.45,,0.829204556,320.64,1493572.71,610444.47,-188.58,41032.05,14251.43,27825.58,0.6820204717400979,late,False,True,False,True,True,True,3,,203784950078_R02C01 beta,1.0,,,
604,hFB14,22.0,2,21,DEX,DEX_21,32.2,,Normal,0.0,Primary Human Fibroblast (foreskin),male,85.08,,,,98.0,,,,,,,,,,,,,,,,,,0.7165109034267914,late,True,False,False,False,True,False,2,Sample_98,,1.0,0.18861527042555565,-0.0027162613419389934,0.3496393932476643
605,hFB14,23.0,2,21,DEX,DEX_21,33.1,,Normal,0.0,Primary Human Fibroblast (foreskin),male,90.17,0.4,0.01,566.52,,203833040027_R06C01,41.16,1.07,-19.15,48.38,32.64,5.28,6.05,,0.848681736,327.9,1563160.75,606472.33,-85.72,42696.99,12908.06,28295.86,0.7365376056964843,late,False,True,True,True,True,True,4,,203833040027_R06C01 beta,1.0,,,
607,hFB14,25.0,2,21,DEX,DEX_21,34.38,,Normal,0.0,Primary Human Fibroblast (foreskin),male,100.29,,,,99.0,,,,,,,,,,,,,,,,,,0.7650200267022698,late,True,False,False,False,True,False,2,Sample_99,,1.0,0.11210955303396791,-0.06423067370390946,-0.2797231343369566
613,hFB14,31.0,2,21,DEX,DEX_21,36.82,,Normal,0.0,Primary Human Fibroblast (foreskin),male,140.38,,,,100.0,,,,,,,,,,,,,,,,,,0.8193146417445484,late,True,False,False,False,True,False,2,Sample_100,,1.0,0.26309450355214076,0.008932055036089293,0.18236923940939975
618,hFB6,11.0,2,21,DEX,DEX_21,8.5,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,22.42,,,,51.0,,,,,,,,,,,,,,,,,,0.33690051525961157,mid,True,False,False,False,True,False,2,Sample_51,,1.0,0.09739922619585041,-0.15647607844174172,-0.33697622528578236
619,hFB6,12.0,2,21,DEX,DEX_21,10.63,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,28.08,1.12,0.01,522.86,,203784950045_R04C01,31.28,3.75,-14.14,-14.83,20.22,5.89,-2.05,,0.159477465,289.24,1253053.67,591172.02,-322.72,30959.07,11026.14,27833.34,0.42132382084819664,mid,False,True,True,True,True,True,4,,203784950045_R04C01 beta,1.0,,,
621,hFB6,14.0,2,21,DEX,DEX_21,14.04,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,39.13,,,,52.0,,,,,,,,,,,,,,,,,,0.5564803804994054,mid,True,False,False,False,True,False,2,Sample_52,,1.0,0.07981136102742005,0.016240719567671435,-0.6140500923846877
622,hFB6,15.0,2,21,DEX,DEX_21,14.98,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,44.04,0.84,0.02,556.25,,203769830145_R04C01,37.97,5.98,-13.65,-15.85,20.28,5.75,-1.67,,0.244300187,284.15,1335166.21,594726.06,-309.39,31228.02,6707.97,28480.58,0.5937376139516449,mid,False,True,True,True,True,True,4,,203769830145_R04C01 beta,1.0,,,
624,hFB6,17.0,2,21,DEX,DEX_21,16.88,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,55.04,,,,53.0,,,,,,,,,,,,,,,,,,0.6690447879508521,late,True,False,False,False,True,False,2,Sample_53,,1.0,-0.4572475745007242,-0.20430047194156598,-1.090839996706967
625,hFB6,18.0,2,21,DEX,DEX_21,17.39,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,60.13,1.15,0.01,831.01,,203774260112_R08C01,36.9,5.14,-13.01,-16.9,19.49,5.81,-0.9,,0.300234303,263.81,1377468.92,607675.72,-375.99,29975.29,5854.21,28735.34,0.6892588188664288,late,False,True,True,True,True,True,4,,203774260112_R08C01 beta,1.0,,,
628,hFB6,21.0,2,21,DEX,DEX_21,18.81,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,74.96,0.76,0.14,1297.94,,203833040091_R05C01,36.5,8.02,-11.71,-6.36,20.22,5.77,-0.22,,0.452013188,267.0,1369139.89,608300.02,-365.53,31005.56,1952.69,29362.12,0.7455410225921522,late,False,True,True,True,True,True,4,,203833040091_R05C01 beta,1.0,,,
630,hFB6,23.0,2,21,DEX,DEX_21,20.53,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,85.08,,,,54.0,,,,,,,,,,,,,,,,,,0.813713832738803,late,True,False,False,False,True,False,2,Sample_54,,1.0,-0.5587609850755472,0.17137558398621186,-0.4920418815067253
631,hFB6,24.0,2,21,DEX,DEX_21,20.88,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,90.17,0.99,0.01,1258.53,,203784950028_R07C01,40.84,6.67,-11.46,-11.17,17.02,5.88,-1.76,,0.328785515,245.39,1325189.46,597602.76,-260.51,31958.6,2719.68,29141.84,0.8275862068965517,late,False,True,True,True,True,True,4,,203784950028_R07C01 beta,1.0,,,
633,hFB6,26.0,2,21,DEX,DEX_21,22.37,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,100.29,,,,55.0,,,,,,,,,,,,,,,,,,0.8866428854538249,late,True,False,False,False,True,False,2,Sample_55,,1.0,-0.6854554762707432,-0.30512686048147825,-0.7395701539546593
634,hFB6,27.0,2,21,DEX,DEX_21,22.95,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,105.04,0.63,0.04,1331.75,,203833030029_R01C01,38.7,10.36,-7.72,-9.33,21.52,5.75,-2.3,,0.536266162,304.18,1301422.65,571624.94,-159.09,34627.12,3211.31,29016.24,0.9096313912009512,late,False,True,True,True,True,True,4,,203833030029_R01C01 beta,1.0,,,
636,hFB6,29.0,2,21,DEX,DEX_21,23.96,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,117.33,,,,56.0,,,,,,,,,,,,,,,,,,0.9496630994847404,late,True,False,False,False,True,False,2,Sample_56,,1.0,-1.004823973563688,-0.5998851658509762,-0.2825180451781748
639,hFB6,32.0,2,21,DEX,DEX_21,24.51,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),male,140.38,,,,57.0,,,,,,,,,,,,,,,,,,0.9714625445897741,late,True,False,False,False,True,False,2,Sample_57,,1.0,-1.0001916573993608,-0.25720754061270473,0.5723236882098302
645,hFB7,10.0,2,21,DEX,DEX_21,11.93,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,21.13,,,,58.0,,,,,,,,,,,,,,,,,,0.32506811989100814,early,True,False,False,False,True,False,2,Sample_58,,2.0,0.24754838086814382,-0.19255877296096016,-0.20973801223420097
646,hFB7,11.0,2,21,DEX,DEX_21,14.01,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,26.08,0.89,0.01,749.65,,203774260087_R01C01,37.3,7.75,-12.41,36.15,36.95,5.64,1.59,,0.645913882,330.02,1319115.99,670162.0,-222.44,34591.97,9156.53,31271.96,0.38174386920980924,mid,False,True,True,True,True,True,4,,203774260087_R01C01 beta,2.0,,,
648,hFB7,13.0,2,21,DEX,DEX_21,17.98,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,32.29,,,,59.0,,,,,,,,,,,,,,,,,,0.48991825613079015,mid,True,False,False,False,True,False,2,Sample_59,,2.0,-0.3219161254806485,-0.38075184914330723,-0.4878470268835189
649,hFB7,14.0,2,21,DEX,DEX_21,18.81,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,37.0,0.75,0.03,1595.68,,203784950092_R08C01,38.5,2.45,-12.22,47.1,39.23,5.28,3.36,,0.734214085,337.35,1489725.95,622009.53,-11.97,33613.78,7062.25,32056.59,0.512534059945504,mid,False,True,True,True,True,True,4,,203784950092_R08C01 beta,2.0,,,
651,hFB7,16.0,2,21,DEX,DEX_21,20.39,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,47.92,,,,60.0,,,,,,,,,,,,,,,,,,0.5555858310626702,mid,True,False,False,False,True,False,2,Sample_60,,2.0,-0.816633384691687,-0.35977486101388667,-1.2522425524136156
652,hFB7,17.0,2,21,DEX,DEX_21,21.49,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,53.0,0.6,0.24,791.0,,203769830136_R08C01,45.71,3.1,-10.66,53.2,46.17,5.26,2.09,,0.780453786,374.73,1622611.21,643223.51,-175.29,36419.9,17481.09,32633.78,0.585558583106267,mid,False,True,True,True,True,True,4,,203769830136_R08C01 beta,2.0,,,
654,hFB7,19.0,2,21,DEX,DEX_21,22.85,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,63.04,,,,61.0,,,,,,,,,,,,,,,,,,0.6226158038147139,mid,True,False,False,False,True,False,2,Sample_61,,2.0,-0.9148833181743365,-0.37723427885445054,-0.8325763641682125
655,hFB7,20.0,2,21,DEX,DEX_21,23.7,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,68.04,0.65,0.04,916.03,,203784950082_R02C01,48.08,2.77,-7.91,58.95,40.75,5.29,2.49,,0.727012927,350.44,1587010.76,624181.18,-215.22,37324.3,11267.93,32527.29,0.6457765667574931,mid,False,True,True,True,True,True,4,,203784950082_R02C01 beta,2.0,,,
657,hFB7,22.0,2,21,DEX,DEX_21,24.84,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,78.04,,,,62.0,,,,,,,,,,,,,,,,,,0.6768392370572206,late,True,False,False,False,True,False,2,Sample_62,,2.0,-0.6781829659313339,-0.23363404325652756,-0.9032603556461578
658,hFB7,23.0,2,21,DEX,DEX_21,25.16,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,83.0,0.71,0.02,1148.11,,203833030065_R04C01,47.73,3.0,-4.73,59.16,42.15,5.24,3.04,,0.644710278,333.58,1623800.95,647491.16,-163.19,39764.24,10396.7,32746.47,0.6855585831062669,late,False,True,True,True,True,True,4,,203833030065_R04C01 beta,2.0,,,
661,hFB7,26.0,2,21,DEX,DEX_21,26.3,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,97.92,0.4,0.05,884.76,,203836210089_R01C01,44.91,3.97,-4.17,46.31,39.39,5.15,1.82,,0.570089367,358.41,1575572.33,632259.8,-74.64,41949.92,12051.52,32201.17,0.7166212534059945,late,False,True,True,True,True,True,4,,203836210089_R01C01 beta,2.0,,,
663,hFB7,28.0,2,21,DEX,DEX_21,27.35,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,109.96,,,,63.0,,,,,,,,,,,,,,,,,,0.7452316076294278,late,True,False,False,False,True,False,2,Sample_63,,2.0,-1.14526471350752,-0.5255463345966581,-0.7106407206184238
664,hFB7,29.0,2,21,DEX,DEX_21,27.76,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,115.92,0.77,0.02,1274.83,,203833040091_R03C01,47.55,3.67,-1.99,59.12,42.59,5.18,2.96,,0.768453013,352.22,1619093.91,642790.75,-87.37,41798.46,9893.31,32467.83,0.7564032697547683,late,False,True,True,True,True,True,4,,203833040091_R03C01 beta,2.0,,,
668,hFB7,33.0,2,21,DEX,DEX_21,28.83,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),male,145.79,,,,64.0,,,,,,,,,,,,,,,,,,0.7855585831062669,late,True,False,False,False,True,False,2,Sample_64,,2.0,-0.7941674694504384,-0.4292621782195752,-0.8631717575024636
674,hFB8,14.0,2,21,DEX,DEX_21,13.35,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,22.08,,,,65.0,,,,,,,,,,,,,,,,,,0.38921282798833823,mid,True,False,False,False,True,False,2,Sample_65,,1.0,0.6441043142521514,-0.041905440569083324,-0.13869923905852358
675,hFB8,15.0,2,21,DEX,DEX_21,15.99,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,27.92,0.92,0.04,514.95,,203774260086_R02C01,23.51,10.97,-13.02,5.38,38.0,5.51,3.96,,0.320404149,413.04,1262179.1,683712.97,-505.57,37054.27,6666.53,30856.2,0.46618075801749276,mid,False,True,True,True,True,True,4,,203774260086_R02C01 beta,1.0,,,
678,hFB8,18.0,2,21,DEX,DEX_21,20.22,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,42.92,0.56,0.01,1057.62,,203784950085_R08C01,29.19,10.71,-21.73,10.65,39.74,5.45,5.05,,0.383891665,429.52,1352070.81,681690.04,-591.59,40151.83,2728.27,31715.1,0.5895043731778425,mid,False,True,True,True,True,True,4,,203784950085_R08C01 beta,1.0,,,
680,hFB8,20.0,2,21,DEX,DEX_21,21.65,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,53.04,,,,66.0,,,,,,,,,,,,,,,,,,0.6311953352769679,mid,True,False,False,False,True,False,2,Sample_66,,1.0,-0.2278342105855125,-0.10539924160518462,-0.5629954201684813
681,hFB8,21.0,2,21,DEX,DEX_21,22.02,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,58.13,0.68,0.06,2303.98,,203833030069_R02C01,28.09,12.26,-22.46,10.16,41.94,5.35,5.08,,0.351232112,400.69,1384108.95,693427.99,-644.91,38945.28,3662.79,32845.93,0.6419825072886298,mid,False,True,True,True,True,True,4,,203833030069_R02C01 beta,1.0,,,
683,hFB8,23.0,2,21,DEX,DEX_21,23.02,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,68.29,,,,67.0,,,,,,,,,,,,,,,,,,0.6711370262390671,late,True,False,False,False,True,False,2,Sample_67,,1.0,-0.5499228331796052,0.07076735291418514,-0.5323748124072488
684,hFB8,24.0,2,21,DEX,DEX_21,23.53,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,73.13,0.55,0.05,1541.06,,203784950087_R07C01,28.08,14.55,-19.76,7.0,42.06,5.47,3.56,,0.366675402,411.41,1400801.19,701802.43,-582.51,39779.88,1313.59,33268.12,0.6860058309037902,late,False,True,True,True,True,True,4,,203784950087_R07C01 beta,1.0,,,
686,hFB8,26.0,2,21,DEX,DEX_21,24.36,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,83.17,,,,68.0,,,,,,,,,,,,,,,,,,0.7102040816326531,late,True,False,False,False,True,False,2,Sample_68,,1.0,-0.5547842640589965,0.1976278789982413,-0.6511253153642422
690,hFB8,30.0,2,21,DEX,DEX_21,25.86,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,103.25,0.42,0.02,2695.56,,203833040058_R07C01,25.25,18.15,-18.49,0.95,43.93,5.49,2.18,,0.311846523,457.64,1490388.02,684953.22,-635.22,42923.48,3632.63,32963.87,0.753935860058309,late,False,True,True,True,True,True,4,,203833040058_R07C01 beta,1.0,,,
693,hFB8,33.0,2,21,DEX,DEX_21,27.4,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,122.04,0.66,0.02,3143.23,,203774260128_R04C01,28.49,20.02,-22.32,0.61,48.78,5.23,1.57,,0.388750582,450.52,1511938.78,701804.47,-586.09,43761.74,4194.04,34080.04,0.7988338192419825,late,False,True,True,True,True,True,4,,203774260128_R04C01 beta,1.0,,,
696,hFB8,36.0,2,21,DEX,DEX_21,27.69,,SURF1_Mutation,10.0,Primary Human Fibroblast (forearm),female,143.21,,,,69.0,,,,,,,,,,,,,,,,,,0.8072886297376094,late,True,False,False,False,False,False,1,Sample_69,,1.0,-0.5467160928719274,0.0701457929934846,-0.048978947627584965
702,hFB12,6.0,2,21,mitoNUITs,mitoNUITs_21,15.24,,Normal,18.0,Primary Human Fibroblast (breast),male,21.21,,,,101.0,,,,,,,,,,,,,,,,,,0.22264426588750913,early,True,False,False,False,False,False,1,Sample_101,,0.0,0.2536000579460659,-0.10232488652057259,-0.18119506649680706
703,hFB12,7.0,2,21,mitoNUITs,mitoNUITs_21,18.95,,Normal,18.0,Primary Human Fibroblast (breast),male,27.04,1.1,0.04,456.8,,203784950078_R07C01,35.47,8.42,-16.51,14.37,41.96,5.43,-3.07,,0.724746815,334.26,1515537.45,656082.79,64.96,22091.98,24376.19,30062.84,0.27684441197954707,early,False,True,True,True,False,True,3,,203784950078_R07C01 beta,0.0,,,
705,hFB12,9.0,2,21,mitoNUITs,mitoNUITs_21,24.92,,Normal,18.0,Primary Human Fibroblast (breast),male,37.33,,,,102.0,,,,,,,,,,,,,,,,,,0.36406135865595324,mid,True,False,False,False,False,False,1,Sample_102,,0.0,-0.035612473919850306,-0.2271009318171069,-0.5385412722152957
706,hFB12,10.0,2,21,mitoNUITs,mitoNUITs_21,27.76,,Normal,18.0,Primary Human Fibroblast (breast),male,42.04,0.76,0.01,216.16,,203833030104_R07C01,38.79,12.52,-14.18,24.18,38.16,5.44,0.47,,0.694440896,336.16,1539960.95,660745.51,-91.47,26472.93,16529.71,29048.04,0.40555149744338936,mid,False,True,True,True,False,True,3,,203833030104_R07C01 beta,0.0,,,
708,hFB12,12.0,2,21,mitoNUITs,mitoNUITs_21,32.16,,Normal,18.0,Primary Human Fibroblast (breast),male,52.96,,,,103.0,,,,,,,,,,,,,,,,,,0.46983199415631843,mid,True,False,False,False,False,False,1,Sample_103,,0.0,-0.5412779529339495,-0.4515279202181144,-0.2280242576098725
709,hFB12,13.0,2,21,mitoNUITs,mitoNUITs_21,34.29,,Normal,18.0,Primary Human Fibroblast (breast),male,58.04,0.66,0.01,253.74,,203784950079_R01C01,44.0,15.25,-8.76,18.39,37.47,5.4,-0.41,,0.671411752,328.64,1542361.42,643738.95,44.84,28639.25,14546.87,30147.43,0.5009495982468956,mid,False,True,True,True,False,True,3,,203784950079_R01C01 beta,0.0,,,
711,hFB12,15.0,2,21,mitoNUITs,mitoNUITs_21,38.02,,Normal,18.0,Primary Human Fibroblast (breast),male,68.08,,,,104.0,,,,,,,,,,,,,,,,,,0.5554419284149014,mid,True,False,False,False,False,False,1,Sample_104,,0.0,-0.1312854535824763,-0.25899804466764925,-0.5002961846669023
712,hFB12,16.0,2,21,mitoNUITs,mitoNUITs_21,39.62,,Normal,18.0,Primary Human Fibroblast (breast),male,73.08,0.81,0.09,297.13,,203784950009_R01C01,34.56,15.88,-5.8,28.87,32.99,5.68,0.9,,0.608430184,305.92,1528331.76,631590.27,-157.22,31346.65,14065.47,30126.34,0.5788166544923301,mid,False,True,True,True,False,True,3,,203784950009_R01C01 beta,0.0,,,
714,hFB12,18.0,2,21,mitoNUITs,mitoNUITs_21,42.17,,Normal,18.0,Primary Human Fibroblast (breast),male,83.08,,,,105.0,,,,,,,,,,,,,,,,,,0.6160701241782323,mid,True,False,False,False,False,False,1,Sample_105,,0.0,-0.2111850422599632,-0.19929954976053288,-0.31822175588797474
715,hFB12,19.0,2,21,mitoNUITs,mitoNUITs_21,43.2,,Normal,18.0,Primary Human Fibroblast (breast),male,88.04,0.65,0.0,325.11,,203833030066_R03C01,38.14,20.33,-0.8,26.83,32.63,5.79,2.21,,0.628065936,320.72,1641739.25,643912.48,-170.53,34305.26,10037.08,30003.68,0.631117604090577,mid,False,True,True,True,False,True,3,,203833030066_R03C01 beta,0.0,,,
717,hFB12,21.0,2,21,mitoNUITs,mitoNUITs_21,45.56,,Normal,18.0,Primary Human Fibroblast (breast),male,98.08,,,,106.0,,,,,,,,,,,,,,,,,,0.6655953250547845,late,True,False,False,False,False,False,1,Sample_106,,0.0,-0.012606811438313825,-0.1348360502058111,-0.5963854112645888
721,hFB12,25.0,2,21,mitoNUITs,mitoNUITs_21,47.99,,Normal,18.0,Primary Human Fibroblast (breast),male,120.96,0.81,0.22,326.8,,203774260133_R01C01,29.2,21.2,3.88,30.0,34.36,5.64,0.5,,0.62914922,314.0,1578837.66,706249.01,-17.73,38791.83,11591.1,30595.45,0.7010956902848795,late,False,True,True,True,False,True,3,,203774260133_R01C01 beta,0.0,,,
723,hFB12,27.0,2,21,mitoNUITs,mitoNUITs_21,48.93,,Normal,18.0,Primary Human Fibroblast (breast),male,134.96,,,,107.0,,,,,,,,,,,,,,,,,,0.7148283418553688,late,True,False,False,False,False,False,1,Sample_107,,0.0,-0.33829630592705084,-0.10102966159913873,-0.2536926014859334
724,hFB12,28.0,2,21,mitoNUITs,mitoNUITs_21,49.25,,Normal,18.0,Primary Human Fibroblast (breast),male,142.88,0.53,0.03,,,203784950085_R02C01,29.48,22.39,2.11,23.35,33.98,5.46,0.5,,0.657730847,303.4,1600931.68,726598.51,-58.32,37933.55,13044.45,30643.02,0.7195032870708546,late,False,True,True,False,False,True,2,,203784950085_R02C01 beta,0.0,,,
726,hFB12,30.0,2,21,mitoNUITs,mitoNUITs_21,50.14,,Normal,18.0,Primary Human Fibroblast (breast),male,157.92,,,,108.0,,,,,,,,,,,,,,,,,,0.7325054784514243,late,True,False,False,False,False,False,1,Sample_108,,0.0,-0.38948333226781806,-0.12058156172064582,-0.2227659791798393
727,hFB12,31.0,2,21,mitoNUITs,mitoNUITs_21,51.04,,Normal,18.0,Primary Human Fibroblast (breast),male,165.88,0.43,0.03,321.71,,203833040027_R01C01,18.35,30.48,6.69,20.49,33.55,5.67,-0.06,,0.468504235,311.23,1508085.38,765427.46,-40.06,37801.33,12701.62,30471.24,0.745653761869978,late,False,True,True,True,False,True,3,,203833040027_R01C01 beta,0.0,,,
729,hFB12,33.0,2,21,mitoNUITs,mitoNUITs_21,51.63,,Normal,18.0,Primary Human Fibroblast (breast),male,180.88,,,,109.0,,,,,,,,,,,,,,,,,,0.7542731921110299,late,True,False,False,False,False,False,1,Sample_109,,0.0,-0.4543640711235463,-0.009688692133783297,-0.2068955013405233
733,hFB12,37.0,2,21,mitoNUITs,mitoNUITs_21,52.89,,Normal,18.0,Primary Human Fibroblast (breast),male,210.83,0.57,0.02,368.58,,203774260157_R02C01,29.22,20.98,4.14,26.97,34.46,5.66,2.37,,0.6976277,311.79,1500418.24,722297.55,86.12,38312.97,11423.14,30550.65,0.7726807888970051,late,False,True,True,True,False,True,3,,203774260157_R02C01 beta,0.0,,,
739,hFB13,6.0,2,21,mitoNUITs,mitoNUITs_21,15.64,,Normal,18.0,Primary Human Fibroblast (breast),female,22.08,,,,111.0,,,,,,,,,,,,,,,,,,0.1934685799109352,early,True,False,False,False,False,False,1,Sample_111,,1.0,-0.009278669069853323,0.09397349469432399,-0.20032722148227686
